SI,SIname,workPackage,proc,procStepName,procStepName2,itemDate,itemDate1,time
 https://id.parliament.uk/6IJkcRi4 , European Union (Withdrawal) Act 2018 (Exit Day) (Amendment) Regulations 2019 , https://id.parliament.uk/rBLQMjMc , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-03-25,2019-03-27,2
 https://id.parliament.uk/g6BC6qRr , Terrorism Act 2000 (Proscribed Organisations) (Amendment) Order 2019 , https://id.parliament.uk/W839LKiD , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-02-25,2019-02-28,3
 https://id.parliament.uk/hTPxqHkt , Terrorism Act 2000 (Proscribed Organisations) (Amendment) Order 2017 , https://id.parliament.uk/hiQAdY08 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2017-12-18,2017-12-21,3
 https://id.parliament.uk/w7eIPYUN , Local Loans (Increase of Limit) Order 2019 , https://id.parliament.uk/xvY44tED , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons ,2019-09-26,2019-10-07,11
 https://id.parliament.uk/XZlRsbFX , Agriculture (Legislative Functions) (EU Exit) (No. 2) Regulations 2019 , https://id.parliament.uk/7IYxQSlZ , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-03-13,2019-03-26,13
 https://id.parliament.uk/qAV8Fmj9 , Climate Change Act 2008 (2050 Target Amendment) Order 2019 , https://id.parliament.uk/puLtrOXc , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-06-12,2019-06-26,14
 https://id.parliament.uk/weyVvV8C , Scottish Rates of Income Tax (Consequential Amendments) Order 2018 , https://id.parliament.uk/pW6eiyw6 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons ,2018-03-12,2018-03-28,15
 https://id.parliament.uk/64lg6hcg , Capital Allowances (Structures and Buildings Allowances) Regulations 2019 , https://id.parliament.uk/da9YJG8h , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons ,2019-06-17,2019-07-03,16
 https://id.parliament.uk/POCP7b5G , Civil Partnership (Opposite-sex Couples) Regulations 2019 , https://id.parliament.uk/dIkJPjPb , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-10-21,2019-11-05,16
 https://id.parliament.uk/oJUu0AhD , Food and Farming (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/FfZwrJlG , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-03-11,2019-03-27,16
 https://id.parliament.uk/DI50padB , Representation of the People (Annual Canvass) (Amendment) Regulations 2019 , https://id.parliament.uk/q9e20M1H , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-10-14,2019-10-31,18
 https://id.parliament.uk/hWzWt8EQ , Income Tax (Trading and Other Income) Act 2005 (Amendments to Chapter 2A of Part 5) Regulations 2019 , https://id.parliament.uk/QIi9AUyC , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons ,2019-10-14,2019-10-31,18
 https://id.parliament.uk/MxDWvB1X , International Bank for Reconstruction and Development (Selective Capital Increase) Order 2019 , https://id.parliament.uk/JgnXPIe6 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons ,2019-06-27,2019-07-16,19
 https://id.parliament.uk/sQoQ49uy , International Bank for Reconstruction and Development (General Capital Increase) Order 2019 , https://id.parliament.uk/3zgmuiN8 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons ,2019-06-27,2019-07-16,19
 https://id.parliament.uk/yDWggRgx , Food Additives  Flavourings  Enzymes and Extraction Solvents (Amendment etc.) (EU Exit) Regulations 2019 , https://id.parliament.uk/9EWVTAF8 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-03-20,2019-04-09,19
 https://id.parliament.uk/T5UFNDZN , Finance Act 2003  Part 3 (Amendment) Order 2018 , https://id.parliament.uk/AYegwjg7 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons ,2018-03-05,2018-03-28,22
 https://id.parliament.uk/W8ewQ5nq , Trade etc. in Dual-use Items and Firearms etc. (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/6RIohnrg , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-03-04,2019-03-26,22
 https://id.parliament.uk/oJUjJfqs , Environmental Protection (Microbeads) (England) Regulations 2017 , https://id.parliament.uk/itMo6zGr , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2017-11-27,2017-12-19,22
 https://id.parliament.uk/reflTdLD , Agriculture (Legislative Functions) (EU Exit) Regulations 2019 , https://id.parliament.uk/FPNWg9Rz , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-03-04,2019-03-26,22
 https://id.parliament.uk/uIryalP2 , Land Registry Trading Fund (Extension and Amendment) Order 2018 , https://id.parliament.uk/J5V1fuXg , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons ,2018-02-26,2018-03-20,22
 https://id.parliament.uk/IjLgnN8z , Immigration (Provision of Physical Data) (Amendment) (EU Exit) Regulations 2018 , https://id.parliament.uk/Y6qiLSBv , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-07-02,2018-07-24,23
 https://id.parliament.uk/Xflp0n0f , Waste (Miscellaneous Amendments) (EU Exit) Regulations 2019 , https://id.parliament.uk/ycd7aftp , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-02-18,2019-03-13,23
 https://id.parliament.uk/c0IpQmwt , Higher Education (Fee Limits and Fee Limit Condition) (England) Regulations 2018 , https://id.parliament.uk/G9ni0BQM , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-07-02,2018-07-24,23
 https://id.parliament.uk/H1FLlZYf , Railway (Licensing of Railway Undertakings) (Amendment etc.) (EU Exit) Regulations 2019 , https://id.parliament.uk/VelmkmCX , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-02-25,2019-03-21,24
 https://id.parliament.uk/IA1CLT90 , Financial Services (Miscellaneous) (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/0B6oYCEI , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-02-25,2019-03-21,24
 https://id.parliament.uk/fJKT93ZZ , International Waste Shipments (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/vMS396Rj , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-02-11,2019-03-07,24
 https://id.parliament.uk/EguXJdHa , Financial Conglomerates and Other Financial Groups (Amendment etc.) (EU Exit) Regulations 2019 , https://id.parliament.uk/TerEmbVf , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-01-17,2019-02-11,25
 https://id.parliament.uk/cR4D7wsT , Geo-blocking Regulation (Revocation) (EU Exit) Regulations 2019 , https://id.parliament.uk/nDmWcvUE , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-03-14,2019-04-09,25
 https://id.parliament.uk/1YRPshpy , Justice and Security (Northern Ireland) Act 2007 (Extension of duration of non-jury trial provisions) Order 2017 , https://id.parliament.uk/ERKQrAwU , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2017-06-22,2017-07-18,26
 https://id.parliament.uk/1pY5oiTZ , Common Fisheries Policy (Amendment etc.) (EU Exit) (No. 2) Regulations 2019 , https://id.parliament.uk/TRhsL5IM , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-02-28,2019-03-26,26
 https://id.parliament.uk/4vrG6k32 , Customs Safety and Security Procedures (EU Exit) Regulations 2019 , https://id.parliament.uk/LXgaIk4R , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-02-27,2019-03-26,27
 https://id.parliament.uk/6wrSm8WY , Social Security (Contributions) (Rates  Limits and Thresholds Amendments and National Insurance Funds Payments) Regulations 2019 , https://id.parliament.uk/0lRva0hR , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-01-16,2019-02-12,27
 https://id.parliament.uk/CpVfqbpf , Non-domestic Rating (Rates Retention and Levy and Safety Net) (Amendment) and (Levy Account: Basis of Distribution) Regulations 2019 , https://id.parliament.uk/fH0aF6Gc , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-02-21,2019-03-20,27
 https://id.parliament.uk/F7hY8ocm , Benchmarks (Amendment and Transitional Provision) (EU Exit) Regulations 2019 , https://id.parliament.uk/KSvA94B4 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-01-24,2019-02-20,27
 https://id.parliament.uk/Hp3hc2xd , Tax Credits and Guardian's Allowance Up-rating Regulations 2019 , https://id.parliament.uk/9ECIfHWi , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-01-16,2019-02-12,27
 https://id.parliament.uk/J5CYLKiU , Customs (Economic Operators Registration and Identification) (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/b0p1TJdG , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-02-27,2019-03-26,27
 https://id.parliament.uk/PgzKrPCn , Cash Controls (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/lgbKBIkQ , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-02-27,2019-03-26,27
 https://id.parliament.uk/Rash2kaX , Plant Health (Amendment) (England) (EU Exit) Regulations 2019 , https://id.parliament.uk/LabTSQYG , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-02-28,2019-03-27,27
 https://id.parliament.uk/VOxNuLNd , Armed Forces Act (Continuation) Order 2019 , https://id.parliament.uk/wqDEYwKA , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-01-24,2019-02-20,27
 https://id.parliament.uk/1wM9gbJX , Electronic Commerce and Solvency 2 (Amendment etc.) (EU Exit) Regulations 2019 , https://id.parliament.uk/UTe5cPvv , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-02-25,2019-03-25,28
 https://id.parliament.uk/Nw2PLHUw , Mental Health (Northern Ireland) (Amendment) Order 2018 , https://id.parliament.uk/02jRDoyi , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-10-31,2018-11-28,28
 https://id.parliament.uk/OohXDEMJ , International Fund for Agricultural Development (Eleventh Replenishment) Order 2018 , https://id.parliament.uk/QbzwUe17 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons ,2018-06-20,2018-07-18,28
 https://id.parliament.uk/gbuxO2oF , Air Traffic Management (Amendment etc.) (EU Exit) Regulations 2019 , https://id.parliament.uk/IpahNYj4 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-01-28,2019-02-25,28
 https://id.parliament.uk/mzj9xdL8 , Community Infrastructure Levy (Amendment) (England) (No. 2) Regulations 2019 , https://id.parliament.uk/YfGScp5K , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons ,2019-06-04,2019-07-02,28
 https://id.parliament.uk/voyn97EU , Common Rules for Access to the International Market for Coach and Bus Services (Amendment etc.) (EU Exit) Regulations 2019 , https://id.parliament.uk/OQMnDu7p , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-02-26,2019-03-26,28
 https://id.parliament.uk/yS1SYMrk , Public Record  Disclosure of Information and Co-operation (Financial Services) (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/lzzIAf61 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-01-21,2019-02-18,28
 https://id.parliament.uk/MVXhpWgX , Local Elections (Northern Ireland) (Election Expenses) Order 2019 , https://id.parliament.uk/2CyrTDML , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-02-04,2019-03-05,29
 https://id.parliament.uk/O3nVrpvw , Trade Repositories (Amendment and Transitional Provision) (EU Exit) Regulations 2018 , https://id.parliament.uk/4lqbkcyG , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-11-06,2018-12-05,29
 https://id.parliament.uk/WOETQ8oL , Companies (Miscellaneous Reporting) Regulations 2018 , https://id.parliament.uk/mEw7S9ov , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-06-11,2018-07-09,29
 https://id.parliament.uk/avoNURrR , Double Taxation Relief and International Tax Enforcement (Uzbekistan) Order 2018 , https://id.parliament.uk/BYngh8z1 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons ,2018-04-16,2018-05-14,29
 https://id.parliament.uk/iX8XovOR , Guaranteed Minimum Pensions Increase Order 2019 , https://id.parliament.uk/vg7GdCCz , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-01-16,2019-02-14,29
 https://id.parliament.uk/p4Xv60JT , Ozone-depleting Substances and Fluorinated Greenhouse Gases (Amendment etc.) (EU Exit) Regulations 2019 , https://id.parliament.uk/VlIKQxVR , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-02-06,2019-03-07,29
 https://id.parliament.uk/ya3OXQ4D , Automatic Enrolment (Earnings Trigger and Qualifying Earnings Band) Order 2019 , https://id.parliament.uk/fO4dprm1 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-01-16,2019-02-14,29
 https://id.parliament.uk/35ksCG6b , Mesothelioma Lump Sum Payments (Conditions and Amounts) (Amendment) Regulations 2019 , https://id.parliament.uk/zgEq3oLT , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-01-15,2019-02-14,30
 https://id.parliament.uk/CMCJ3a82 , Financial Services and Markets Act 2000 (Ring-fenced Bodies and Core Activities) (Amendment) Order 2018 , https://id.parliament.uk/NNZyLkm8 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-06-25,2018-07-24,30
 https://id.parliament.uk/GMlkcUMd , Cross-border Mediation (EU Directive) (EU Exit) Regulations 2019 , https://id.parliament.uk/63iKhnFd , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-01-21,2019-02-20,30
 https://id.parliament.uk/NR3SWSch , Pneumoconiosis etc. (Workers' Compensation) (Payment of Claims) (Amendment) Regulations 2019 , https://id.parliament.uk/kMOnyfN8 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-01-15,2019-02-14,30
 https://id.parliament.uk/7L3Nos3z , Chemicals (Health and Safety) and Genetically Modified Organisms (Contained Use) (Amendment etc.) (EU Exit) Regulations 2019 , https://id.parliament.uk/xaAdhVt4 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-02-18,2019-03-21,31
 https://id.parliament.uk/G8kiFh23 , Jurisdiction and Judgments (Family) (Amendment etc.) (EU Exit) (No. 2) Regulations 2019 , https://id.parliament.uk/DEUtSD0m , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-02-14,2019-03-18,32
 https://id.parliament.uk/PaiPYRSu , Money Market Funds (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/rh9NK36t , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-01-24,2019-02-25,32
 https://id.parliament.uk/fIFVJOtG , Aviation Security (Amendment etc.) (EU Exit) Regulations 2019 , https://id.parliament.uk/PS55kaG0 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-01-31,2019-03-04,32
 https://id.parliament.uk/hhOYg5iP , Companies  Limited Liability Partnerships and Partnerships (Amendment etc.) (EU Exit) Regulations 2019 , https://id.parliament.uk/Fclro1gE , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-01-10,2019-02-11,32
 https://id.parliament.uk/uqM3vPe5 , Gibraltar (Miscellaneous Amendments) (EU Exit) Regulations 2019 , https://id.parliament.uk/e7Xzyxgl , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-02-07,2019-03-11,32
 https://id.parliament.uk/Keztycwl , West Midlands Combined Authority (Business Rate Supplements Functions and Amendment) Order 2018 , https://id.parliament.uk/NPsTtMcv , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-06-07,2018-07-09,33
 https://id.parliament.uk/UlsK7DTY , Detergents (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/RpoJSgLV , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-02-14,2019-03-19,33
 https://id.parliament.uk/brObFFXo , Environment  Food and Rural Affairs (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/wzwpCEVU , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-02-14,2019-03-19,33
 https://id.parliament.uk/dV6UaW8t , Financial Services and Markets Act 2000 (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/UrrK1MdR , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-01-31,2019-03-05,33
 https://id.parliament.uk/tvZXn7NI , Gaming Machine (Miscellaneous Amendments and Revocation) Regulations 2018 , https://id.parliament.uk/uLlDtE8l , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-11-15,2018-12-18,33
 https://id.parliament.uk/v8xNULJX , Detergents (Safeguarding) (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/El0P8g8M , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-02-14,2019-03-19,33
 https://id.parliament.uk/1bqLvx2A , Capital Requirements (Amendment) (EU Exit) Regulations 2018 , https://id.parliament.uk/8lQRIG8w , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-11-15,2018-12-19,34
 https://id.parliament.uk/5DktR8WW , Human Fertilisation and Embryology (Parental Orders) Regulations 2018 , https://id.parliament.uk/LyG8crcK , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-11-15,2018-12-19,34
 https://id.parliament.uk/GuHOGRwG , Heavy Duty Vehicles (Emissions and Fuel Consumption) (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/oPjzhCZl , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-02-26,2019-04-02,34
 https://id.parliament.uk/XkAGXRXi , Services of Lawyers and Lawyer's Practice (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/nDZ8udxS , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-02-12,2019-03-18,34
 https://id.parliament.uk/lsjEZfc3 , Social Security Benefits Up-rating Order 2019 , https://id.parliament.uk/roOTBeFA , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-01-30,2019-03-05,34
 https://id.parliament.uk/roEZp6gx , Equivalence Determinations for Financial Services and Miscellaneous Provisions (Amendment etc.) (EU Exit) Regulations 2019 , https://id.parliament.uk/8Z5d5ew7 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-01-17,2019-02-20,34
 https://id.parliament.uk/wX6K1WLx , Solvency 2 and Insurance (Amendment  etc.) (EU Exit) Regulations 2019 , https://id.parliament.uk/VcMqVD0T , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-01-08,2019-02-11,34
 https://id.parliament.uk/2XYFywSH , Electricity and Gas (Market Integrity and Transparency) (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/11uEWcxP , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-01-30,2019-03-06,35
 https://id.parliament.uk/2eAkAfxZ , Financial Regulators' Powers (Technical Standards etc.) and Markets in Financial Instruments (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/GD7sJclv , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-01-29,2019-03-05,35
 https://id.parliament.uk/5ISSgu1W , Road Safety (Financial Penalty Deposit) (Appropriate Amount) (Amendment) Order 2018 , https://id.parliament.uk/Tdu2Oxdn , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-10-09,2018-11-12,35
 https://id.parliament.uk/Dnqef3Dj , Data Protection (Charges and Information) Regulations 2018 , https://id.parliament.uk/yODlp0hR , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-02-20,2018-03-28,35
 https://id.parliament.uk/HD6sJ5Bq , Trailer Registration Regulations 2018 , https://id.parliament.uk/fvbuf8S8 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-10-09,2018-11-12,35
 https://id.parliament.uk/HoRCeSuD , Electricity Network Codes and Guidelines (System Operation and Connection) (Amendment etc.) (EU Exit) Regulations 2019 , https://id.parliament.uk/Z3LMeBcM , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-01-30,2019-03-06,35
 https://id.parliament.uk/KUKpCZa3 , Social Workers Regulations 2018 , https://id.parliament.uk/zTTK3xwl , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-06-04,2018-07-09,35
 https://id.parliament.uk/PgcElWZQ , Electricity and Gas etc. (Amendment etc.) (EU Exit) Regulations 2019 , https://id.parliament.uk/DtAAu5gG , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-01-30,2019-03-06,35
 https://id.parliament.uk/ZiE2m2xi , Organic Production and Control (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/HU93jf5g , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-02-13,2019-03-20,35
 https://id.parliament.uk/hf7hrh2q , Immigration (European Economic Area Nationals) (EU Exit) Order 2019 , https://id.parliament.uk/SXHQvkTR , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-02-11,2019-03-18,35
 https://id.parliament.uk/j6VovzLU , Electricity Network Codes and Guidelines (Markets and Trading) (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/DYcIqf6m , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-01-30,2019-03-06,35
 https://id.parliament.uk/nmTsJsPB , Public Procurement (Amendment etc.) (EU Exit) (No. 2) Regulations 2019 , https://id.parliament.uk/PkKvpuFu , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-02-11,2019-03-18,35
 https://id.parliament.uk/vGjgxUwC , Organic Production (Control of Imports) (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/JNj0YgHg , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-02-13,2019-03-20,35
 https://id.parliament.uk/w2oFu3bp , Central Securities Depositories (Amendment) (EU Exit) Regulations 2018 , https://id.parliament.uk/KbAW6pyA , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-10-31,2018-12-05,35
 https://id.parliament.uk/y9Za9iZO , Gas (Security of Supply and Network Codes) (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/fmCTzKGX , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-01-30,2019-03-06,35
 https://id.parliament.uk/zzCrRgbK , National Employment Savings Trust (Amendment) Order 2018 , https://id.parliament.uk/YmH2Crew , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-01-31,2018-03-07,35
 https://id.parliament.uk/9LlLBhkl , Challenges to Validity of EU Instruments (EU Exit) Regulations 2019 , https://id.parliament.uk/KHv81TGi , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-02-12,2019-03-20,36
 https://id.parliament.uk/VDyfxcNf , European Research Infrastructure Consortium (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/XRmQpr5k , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-10-29,2018-12-04,36
 https://id.parliament.uk/leJaKS5E , Warm Home Discount (Miscellaneous Amendments) Regulations 2018 , https://id.parliament.uk/PuKCWhOF , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-06-14,2018-07-19,36
 https://id.parliament.uk/rjzMGG28 , Police and Criminal Evidence Act 1984 (Codes of Practice) (Revision of Codes C  E  F  and H) Order 2018 , https://id.parliament.uk/wMkdwlCh , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-05-21,2018-06-25,36
 https://id.parliament.uk/v2fDLDBe , West of England Combined Authority (Business Rate Supplements Functions) Order 2018 , https://id.parliament.uk/F1z92xaj , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-06-04,2018-07-10,36
 https://id.parliament.uk/vX2fetNn , Soft Drinks Industry Levy (Enforcement) Regulations 2018 , https://id.parliament.uk/ckTm2Qc8 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons ,2018-01-15,2018-02-20,36
 https://id.parliament.uk/yW64MnSi , Justice and Security (Northern Ireland) Act 2007 (Extension of duration of non-jury trial provisions) Order 2019 , https://id.parliament.uk/EhRqJpSG , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-04-30,2019-06-05,36
 https://id.parliament.uk/5xGnwbr2 , Higher Education and Research Act 2017 (Further Implementation etc.) Regulations 2019 , https://id.parliament.uk/pcmNIXiA , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-04-29,2019-06-05,37
 https://id.parliament.uk/66skcwzN , Oil and Gas Authority (Offshore Petroleum) (Disclosure of Protected Material after Specified Period) Regulations 2018 , https://id.parliament.uk/okoEwpBW , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-06-13,2018-07-19,37
 https://id.parliament.uk/8l2YrHRe , Architects Act 1997 (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/S4y09CWA , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-02-18,2019-03-27,37
 https://id.parliament.uk/B780uz55 , Double Taxation Relief and International Tax Enforcement (Israel) Order 2019 , https://id.parliament.uk/rvWxrF2s , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons ,2019-05-13,2019-06-19,37
 https://id.parliament.uk/GVXkRR2M , Occupational Pension Schemes (Master Trusts) Regulations 2018 , https://id.parliament.uk/k6e1O3T7 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-06-18,2018-07-24,37
 https://id.parliament.uk/Gt7cmohG , Safeguarding Vulnerable Groups Act 2006 (Specified Scottish Authority and Barred Lists) Order 2019 , https://id.parliament.uk/eXW7dWvh , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-05-20,2019-06-26,37
